Area,Type,Educational Level,Count,Disability,Gender
Jharkhand,Urban,Literate But Below Primary,524,Multiple Disability,Males
Jharkhand,Urban,Primary But Below Middle,692,Multiple Disability,Males
Jharkhand,Urban,Middle But Below Matric/Secondary,489,Multiple Disability,Males
Jharkhand,Urban,Matric/Secondary But Below Graduate,708,Multiple Disability,Males
Jharkhand,Urban,Graduate And Above,269,Multiple Disability,Males
Odisha,Rural,Illiterate,33309,Multiple Disability,Males
Odisha,Rural,Literate,24932,Multiple Disability,Males
Odisha,Rural,Literate But Below Primary,9108,Multiple Disability,Males
Odisha,Rural,Primary But Below Middle,8226,Multiple Disability,Males
Odisha,Rural,Middle But Below Matric/Secondary,2923,Multiple Disability,Males
Odisha,Rural,Matric/Secondary But Below Graduate,2363,Multiple Disability,Males
Odisha,Rural,Graduate And Above,530,Multiple Disability,Males
Odisha,Urban,Illiterate,3625,Multiple Disability,Males
Odisha,Urban,Literate,4095,Multiple Disability,Males
Odisha,Urban,Literate But Below Primary,980,Multiple Disability,Males
Odisha,Urban,Primary But Below Middle,1125,Multiple Disability,Males
Odisha,Urban,Middle But Below Matric/Secondary,580,Multiple Disability,Males
Odisha,Urban,Matric/Secondary But Below Graduate,772,Multiple Disability,Males
Odisha,Urban,Graduate And Above,312,Multiple Disability,Males
Chhattisgarh,Rural,Illiterate,18270,Multiple Disability,Males
Chhattisgarh,Rural,Literate,11183,Multiple Disability,Males
Chhattisgarh,Rural,Literate But Below Primary,4808,Multiple Disability,Males
Chhattisgarh,Rural,Primary But Below Middle,3099,Multiple Disability,Males
Chhattisgarh,Rural,Middle But Below Matric/Secondary,1476,Multiple Disability,Males
Chhattisgarh,Rural,Matric/Secondary But Below Graduate,957,Multiple Disability,Males
Chhattisgarh,Rural,Graduate And Above,192,Multiple Disability,Males
Chhattisgarh,Urban,Illiterate,3234,Multiple Disability,Males
Chhattisgarh,Urban,Literate,3174,Multiple Disability,Males
Chhattisgarh,Urban,Literate But Below Primary,856,Multiple Disability,Males
Chhattisgarh,Urban,Primary But Below Middle,781,Multiple Disability,Males
Chhattisgarh,Urban,Middle But Below Matric/Secondary,540,Multiple Disability,Males
Chhattisgarh,Urban,Matric/Secondary But Below Graduate,580,Multiple Disability,Males
Chhattisgarh,Urban,Graduate And Above,207,Multiple Disability,Males
Madhya Pradesh,Rural,Illiterate,32741,Multiple Disability,Males
Madhya Pradesh,Rural,Literate,19729,Multiple Disability,Males
Madhya Pradesh,Rural,Literate But Below Primary,7014,Multiple Disability,Males
Madhya Pradesh,Rural,Primary But Below Middle,5667,Multiple Disability,Males
Madhya Pradesh,Rural,Middle But Below Matric/Secondary,3076,Multiple Disability,Males
Madhya Pradesh,Rural,Matric/Secondary But Below Graduate,1813,Multiple Disability,Males
Madhya Pradesh,Rural,Graduate And Above,358,Multiple Disability,Males
Madhya Pradesh,Urban,Illiterate,9041,Multiple Disability,Males
Madhya Pradesh,Urban,Literate,8760,Multiple Disability,Males
Madhya Pradesh,Urban,Literate But Below Primary,1971,Multiple Disability,Males
Madhya Pradesh,Urban,Primary But Below Middle,2172,Multiple Disability,Males
Madhya Pradesh,Urban,Middle But Below Matric/Secondary,1487,Multiple Disability,Males
Madhya Pradesh,Urban,Matric/Secondary But Below Graduate,1626,Multiple Disability,Males
Madhya Pradesh,Urban,Graduate And Above,645,Multiple Disability,Males
Gujarat,Rural,Illiterate,14921,Multiple Disability,Males
Gujarat,Rural,Literate,10901,Multiple Disability,Males
Gujarat,Rural,Literate But Below Primary,3901,Multiple Disability,Males
Gujarat,Rural,Primary But Below Middle,3207,Multiple Disability,Males
Gujarat,Rural,Middle But Below Matric/Secondary,1199,Multiple Disability,Males
Gujarat,Rural,Matric/Secondary But Below Graduate,1373,Multiple Disability,Males
Gujarat,Rural,Graduate And Above,168,Multiple Disability,Males
Gujarat,Urban,Illiterate,7384,Multiple Disability,Males
Gujarat,Urban,Literate,9333,Multiple Disability,Males
Gujarat,Urban,Literate But Below Primary,2154,Multiple Disability,Males
Gujarat,Urban,Primary But Below Middle,2168,Multiple Disability,Males
Gujarat,Urban,Middle But Below Matric/Secondary,1314,Multiple Disability,Males
Gujarat,Urban,Matric/Secondary But Below Graduate,2037,Multiple Disability,Males
Gujarat,Urban,Graduate And Above,522,Multiple Disability,Males
Daman & Diu,Rural,Illiterate,30,Multiple Disability,Males
Daman & Diu,Rural,Literate,18,Multiple Disability,Males
Daman & Diu,Rural,Literate But Below Primary,10,Multiple Disability,Males
Daman & Diu,Rural,Primary But Below Middle,3,Multiple Disability,Males
Daman & Diu,Rural,Middle But Below Matric/Secondary,0,Multiple Disability,Males
Daman & Diu,Rural,Matric/Secondary But Below Graduate,4,Multiple Disability,Males
Daman & Diu,Rural,Graduate And Above,1,Multiple Disability,Males
Daman & Diu,Urban,Illiterate,36,Multiple Disability,Males
Daman & Diu,Urban,Literate,32,Multiple Disability,Males
Daman & Diu,Urban,Literate But Below Primary,12,Multiple Disability,Males
Daman & Diu,Urban,Primary But Below Middle,7,Multiple Disability,Males
Daman & Diu,Urban,Middle But Below Matric/Secondary,4,Multiple Disability,Males
Daman & Diu,Urban,Matric/Secondary But Below Graduate,7,Multiple Disability,Males
Daman & Diu,Urban,Graduate And Above,0,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Illiterate,113,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Literate,65,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Literate But Below Primary,19,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Primary But Below Middle,30,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Middle But Below Matric/Secondary,7,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Matric/Secondary But Below Graduate,2,Multiple Disability,Males
Dadra & Nagar Haveli,Rural,Graduate And Above,2,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Illiterate,44,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Literate,47,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Literate But Below Primary,14,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Primary But Below Middle,12,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Middle But Below Matric/Secondary,6,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Matric/Secondary But Below Graduate,11,Multiple Disability,Males
Dadra & Nagar Haveli,Urban,Graduate And Above,1,Multiple Disability,Males
Maharashtra,Rural,Illiterate,29852,Multiple Disability,Males
Maharashtra,Rural,Literate,31285,Multiple Disability,Males
Maharashtra,Rural,Literate But Below Primary,11225,Multiple Disability,Males
Maharashtra,Rural,Primary But Below Middle,6720,Multiple Disability,Males
Maharashtra,Rural,Middle But Below Matric/Secondary,3625,Multiple Disability,Males
Maharashtra,Rural,Matric/Secondary But Below Graduate,5047,Multiple Disability,Males
Maharashtra,Rural,Graduate And Above,954,Multiple Disability,Males
Maharashtra,Urban,Illiterate,13562,Multiple Disability,Males
Maharashtra,Urban,Literate,20292,Multiple Disability,Males
Maharashtra,Urban,Literate But Below Primary,4610,Multiple Disability,Males
Maharashtra,Urban,Primary But Below Middle,3827,Multiple Disability,Males
Maharashtra,Urban,Middle But Below Matric/Secondary,2633,Multiple Disability,Males
Maharashtra,Urban,Matric/Secondary But Below Graduate,5306,Multiple Disability,Males
Maharashtra,Urban,Graduate And Above,1609,Multiple Disability,Males
Andhra Pradesh,Rural,Illiterate,51338,Multiple Disability,Males
Andhra Pradesh,Rural,Literate,24409,Multiple Disability,Males
Andhra Pradesh,Rural,Literate But Below Primary,5419,Multiple Disability,Males
Andhra Pradesh,Rural,Primary But Below Middle,8079,Multiple Disability,Males
Andhra Pradesh,Rural,Middle But Below Matric/Secondary,2397,Multiple Disability,Males
Andhra Pradesh,Rural,Matric/Secondary But Below Graduate,4946,Multiple Disability,Males
Andhra Pradesh,Rural,Graduate And Above,802,Multiple Disability,Males
Andhra Pradesh,Urban,Illiterate,13287,Multiple Disability,Males
Andhra Pradesh,Urban,Literate,13242,Multiple Disability,Males
Andhra Pradesh,Urban,Literate But Below Primary,1892,Multiple Disability,Males
Andhra Pradesh,Urban,Primary But Below Middle,3106,Multiple Disability,Males
Andhra Pradesh,Urban,Middle But Below Matric/Secondary,1257,Multiple Disability,Males
Andhra Pradesh,Urban,Matric/Secondary But Below Graduate,4059,Multiple Disability,Males
Andhra Pradesh,Urban,Graduate And Above,1244,Multiple Disability,Males
Karnataka,Rural,Illiterate,22888,Multiple Disability,Males
Karnataka,Rural,Literate,15200,Multiple Disability,Males
Karnataka,Rural,Literate But Below Primary,4340,Multiple Disability,Males
Karnataka,Rural,Primary But Below Middle,4526,Multiple Disability,Males
Karnataka,Rural,Middle But Below Matric/Secondary,1872,Multiple Disability,Males
Karnataka,Rural,Matric/Secondary But Below Graduate,2408,Multiple Disability,Males
Karnataka,Rural,Graduate And Above,362,Multiple Disability,Males
Karnataka,Urban,Illiterate,8136,Multiple Disability,Males
Karnataka,Urban,Literate,9308,Multiple Disability,Males
Karnataka,Urban,Literate But Below Primary,1579,Multiple Disability,Males
Karnataka,Urban,Primary But Below Middle,2029,Multiple Disability,Males
Karnataka,Urban,Middle But Below Matric/Secondary,1056,Multiple Disability,Males
Karnataka,Urban,Matric/Secondary But Below Graduate,2606,Multiple Disability,Males
Karnataka,Urban,Graduate And Above,1027,Multiple Disability,Males
Goa,Rural,Illiterate,250,Multiple Disability,Males
Goa,Rural,Literate,348,Multiple Disability,Males
Goa,Rural,Literate But Below Primary,91,Multiple Disability,Males
Goa,Rural,Primary But Below Middle,64,Multiple Disability,Males
Goa,Rural,Middle But Below Matric/Secondary,38,Multiple Disability,Males
Goa,Rural,Matric/Secondary But Below Graduate,61,Multiple Disability,Males
Goa,Rural,Graduate And Above,11,Multiple Disability,Males
Goa,Urban,Illiterate,306,Multiple Disability,Males
Goa,Urban,Literate,408,Multiple Disability,Males
Goa,Urban,Literate But Below Primary,89,Multiple Disability,Males
Goa,Urban,Primary But Below Middle,83,Multiple Disability,Males
Goa,Urban,Middle But Below Matric/Secondary,53,Multiple Disability,Males
Goa,Urban,Matric/Secondary But Below Graduate,81,Multiple Disability,Males
Goa,Urban,Graduate And Above,22,Multiple Disability,Males
Lakshadweep,Rural,Illiterate,12,Multiple Disability,Males
Lakshadweep,Rural,Literate,17,Multiple Disability,Males
Lakshadweep,Rural,Literate But Below Primary,4,Multiple Disability,Males
Lakshadweep,Rural,Primary But Below Middle,4,Multiple Disability,Males
Lakshadweep,Rural,Middle But Below Matric/Secondary,3,Multiple Disability,Males
Lakshadweep,Rural,Matric/Secondary But Below Graduate,4,Multiple Disability,Males
Lakshadweep,Rural,Graduate And Above,1,Multiple Disability,Males
Lakshadweep,Urban,Illiterate,50,Multiple Disability,Males
Lakshadweep,Urban,Literate,38,Multiple Disability,Males
Lakshadweep,Urban,Literate But Below Primary,13,Multiple Disability,Males
Lakshadweep,Urban,Primary But Below Middle,11,Multiple Disability,Males
Lakshadweep,Urban,Middle But Below Matric/Secondary,8,Multiple Disability,Males
Lakshadweep,Urban,Matric/Secondary But Below Graduate,4,Multiple Disability,Males
Lakshadweep,Urban,Graduate And Above,0,Multiple Disability,Males
Kerala,Rural,Illiterate,13577,Multiple Disability,Males
Kerala,Rural,Literate,14670,Multiple Disability,Males
Kerala,Rural,Literate But Below Primary,4155,Multiple Disability,Males
Kerala,Rural,Primary But Below Middle,3681,Multiple Disability,Males
Kerala,Rural,Middle But Below Matric/Secondary,2314,Multiple Disability,Males
Kerala,Rural,Matric/Secondary But Below Graduate,2872,Multiple Disability,Males
Kerala,Rural,Graduate And Above,264,Multiple Disability,Males
Kerala,Urban,Illiterate,10830,Multiple Disability,Males
Kerala,Urban,Literate,12231,Multiple Disability,Males
Kerala,Urban,Literate But Below Primary,2913,Multiple Disability,Males
Kerala,Urban,Primary But Below Middle,2987,Multiple Disability,Males
Kerala,Urban,Middle But Below Matric/Secondary,1970,Multiple Disability,Males
Kerala,Urban,Matric/Secondary But Below Graduate,2717,Multiple Disability,Males
Kerala,Urban,Graduate And Above,360,Multiple Disability,Males
Tamil Nadu,Rural,Illiterate,18763,Multiple Disability,Males
Tamil Nadu,Rural,Literate,11498,Multiple Disability,Males
Tamil Nadu,Rural,Literate But Below Primary,1727,Multiple Disability,Males
Tamil Nadu,Rural,Primary But Below Middle,3790,Multiple Disability,Males
Tamil Nadu,Rural,Middle But Below Matric/Secondary,2204,Multiple Disability,Males
Tamil Nadu,Rural,Matric/Secondary But Below Graduate,2225,Multiple Disability,Males
Tamil Nadu,Rural,Graduate And Above,345,Multiple Disability,Males
Tamil Nadu,Urban,Illiterate,10884,Multiple Disability,Males
Tamil Nadu,Urban,Literate,11951,Multiple Disability,Males
Tamil Nadu,Urban,Literate But Below Primary,1383,Multiple Disability,Males
Tamil Nadu,Urban,Primary But Below Middle,2854,Multiple Disability,Males
Tamil Nadu,Urban,Middle But Below Matric/Secondary,2273,Multiple Disability,Males
Tamil Nadu,Urban,Matric/Secondary But Below Graduate,3257,Multiple Disability,Males
Tamil Nadu,Urban,Graduate And Above,858,Multiple Disability,Males
Puducherry,Rural,Illiterate,238,Multiple Disability,Males
Puducherry,Rural,Literate,180,Multiple Disability,Males
Puducherry,Rural,Literate But Below Primary,23,Multiple Disability,Males
Puducherry,Rural,Primary But Below Middle,53,Multiple Disability,Males
Puducherry,Rural,Middle But Below Matric/Secondary,48,Multiple Disability,Males
Puducherry,Rural,Matric/Secondary But Below Graduate,37,Multiple Disability,Males
Puducherry,Rural,Graduate And Above,6,Multiple Disability,Males
Puducherry,Urban,Illiterate,401,Multiple Disability,Males
Puducherry,Urban,Literate,402,Multiple Disability,Males
Puducherry,Urban,Literate But Below Primary,50,Multiple Disability,Males
Puducherry,Urban,Primary But Below Middle,102,Multiple Disability,Males
Puducherry,Urban,Middle But Below Matric/Secondary,90,Multiple Disability,Males
Puducherry,Urban,Matric/Secondary But Below Graduate,101,Multiple Disability,Males
Puducherry,Urban,Graduate And Above,29,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Illiterate,157,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Literate,172,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Literate But Below Primary,39,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Primary But Below Middle,55,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Middle But Below Matric/Secondary,47,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Matric/Secondary But Below Graduate,24,Multiple Disability,Males
Andaman & Nicobar Islands,Rural,Graduate And Above,1,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Illiterate,52,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Literate,46,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Literate But Below Primary,11,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Primary But Below Middle,9,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Middle But Below Matric/Secondary,11,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Matric/Secondary But Below Graduate,8,Multiple Disability,Males
Andaman & Nicobar Islands,Urban,Graduate And Above,3,Multiple Disability,Males
Jammu & Kashmir,Rural,Illiterate,13973,Multiple Disability,Females
Jammu & Kashmir,Rural,Literate,2149,Multiple Disability,Females
Jammu & Kashmir,Rural,Literate But Below Primary,419,Multiple Disability,Females
Jammu & Kashmir,Rural,Primary But Below Middle,543,Multiple Disability,Females
Jammu & Kashmir,Rural,Middle But Below Matric/Secondary,536,Multiple Disability,Females
Jammu & Kashmir,Rural,Matric/Secondary But Below Graduate,320,Multiple Disability,Females
Jammu & Kashmir,Rural,Graduate And Above,40,Multiple Disability,Females
Jammu & Kashmir,Urban,Illiterate,3095,Multiple Disability,Females
Jammu & Kashmir,Urban,Literate,746,Multiple Disability,Females
Jammu & Kashmir,Urban,Literate But Below Primary,80,Multiple Disability,Females
Jammu & Kashmir,Urban,Primary But Below Middle,144,Multiple Disability,Females
Jammu & Kashmir,Urban,Middle But Below Matric/Secondary,162,Multiple Disability,Females
Jammu & Kashmir,Urban,Matric/Secondary But Below Graduate,220,Multiple Disability,Females
